image,prediction,mean_luminance,rms_contrast,entropy,sharpness_laplacian_var,colorfulness,noise_sigma,underexposed_ratio,overexposed_ratio,brightness_gain,loe,niqe,brisque,piqe,musiq,maniqa,clipiqa,psnr,ssim,lpips
00702.png,00702.png,0.46152013540267944,0.16862615942955017,7.286923286464132,0.008049402385950089,23.147825241088867,0.00205047841478228,0.0,0.0,0.42037057876586914,95.7252,4.286010840882677,14.68096923828125,46.087276458740234,64.77371978759766,0.4316035509109497,0.25882184505462646,21.535093512030045,0.8931474089622498,0.1322380006313324
00703.png,00703.png,0.4609498381614685,0.1689169853925705,7.291186430745603,0.008149230852723122,23.131351470947266,0.0020504788175100467,0.0,0.0,0.419955313205719,97.4184,4.268179307189117,14.31524658203125,46.196250915527344,64.55554962158203,0.43087103962898254,0.2552335858345032,21.47699985536954,0.8924193978309631,0.13258203864097595
00704.png,00704.png,0.4605380892753601,0.16858501732349396,7.288034971600331,0.00810784101486206,23.146547317504883,0.00203076040305193,0.0,0.0,0.420022189617157,97.7888,4.162368110778531,14.56414794921875,44.817298889160156,65.22846984863281,0.43126150965690613,0.2261497527360916,21.446371232900383,0.8918212056159973,0.13413463532924652
00705.png,00705.png,0.5081421732902527,0.14722560346126556,7.146667105857871,0.003766956739127636,18.899145126342773,0.00191428065919926,0.0,0.0,0.4747506082057953,127.7644,5.2476104798851155,21.57659912109375,48.19526290893555,66.2169189453125,0.41245388984680176,0.17340098321437836,29.346690987947746,0.8950874209403992,0.13715600967407227
00706.png,00706.png,0.4679204225540161,0.14795714616775513,7.150163899706471,0.0036666016094386578,14.671268463134766,0.001888173256381116,0.0,0.0,0.4356900751590729,104.3236,5.508278262907532,23.25640869140625,46.44891357421875,66.40644073486328,0.41436636447906494,0.18497179448604584,25.500219333220645,0.8929529786109924,0.15252207219600677
00707.png,00707.png,0.5063473582267761,0.1464458853006363,7.137480205530276,0.003713661804795265,18.661556243896484,0.001914275078543061,0.0,0.0,0.4731276035308838,128.2472,5.501983549131428,22.36651611328125,49.422691345214844,66.51864624023438,0.41431790590286255,0.23960690200328827,29.197493006999657,0.8948901295661926,0.1396329253911972
00708.png,00708.png,0.47725850343704224,0.18669886887073517,7.29352204918326,0.003124021226540208,43.72106170654297,0.0016870958849442674,0.0,0.009545833333333333,0.4324280619621277,111.1824,5.169839891681707,27.24627685546875,42.713565826416016,65.91289520263672,0.40666380524635315,0.2774958312511444,18.23338682151767,0.8477864861488342,0.12171381711959839
00709.png,00709.png,0.47914740443229675,0.1875784993171692,7.2988032511231955,0.0031341896392405033,44.1361083984375,0.0016957806517060824,0.0,0.009691666666666666,0.4322858154773712,109.214,5.086567506393254,26.29803466796875,38.44729232788086,66.08660125732422,0.41768547892570496,0.2936360538005829,18.103743056140047,0.8488828539848328,0.11774984002113342
00710.png,00710.png,0.49578216671943665,0.24715782701969147,7.01251449094525,0.002920857397839427,31.642377853393555,0.0015334945941075798,0.0,0.10718333333333334,0.3759547472000122,63.1424,5.125650994601838,43.54107666015625,54.97596740722656,60.855857849121094,0.3991164565086365,0.1821254938840866,32.47036841742033,0.9562172889709473,0.04723450541496277
00711.png,00711.png,0.4959307610988617,0.24715444445610046,7.024464867808604,0.002921496517956257,31.599538803100586,0.0015335051225620587,0.0,0.107075,0.3764347434043884,61.3736,4.9789668283339354,43.46380615234375,55.01911544799805,63.1817741394043,0.406011700630188,0.1776760071516037,32.49426640032975,0.9563277363777161,0.048154477030038834
