file,height,width,inference_ms,psnr,ssim,lpips,lpips_256,lambda_mean,lambda_min,lambda_max,attention_mean,attention_min,attention_max,dark_prior_mean,effective_gain_mean,illumination_gain_mean
1778_UHD_LL.JPG,540,960,268.8802319971728,21.31009716399952,0.9069387912750244,0.1294310986995697,0.05391078442335129,1.1168162822723389,0.23523835837841034,1.3460310697555542,0.9999998211860657,0.9069433212280273,1.0,0.8338887691497803,1.1168162822723389,2.1168158054351807
1785_UHD_LL.JPG,540,960,268.40844199614367,18.910220108739043,0.901944100856781,0.19503164291381836,0.08460111171007156,1.0217223167419434,0.6803481578826904,1.3489644527435303,1.0,0.9644331932067871,1.0,0.7717534303665161,1.0217223167419434,2.0217220783233643
1791_UHD_LL.JPG,540,960,267.2696720037493,16.95380590606147,0.8042078018188477,0.15916696190834045,0.0682198628783226,1.1677544116973877,0.3569505512714386,1.3447701930999756,0.9999998211860657,0.8983232378959656,1.0,0.8670070171356201,1.1677542924880981,2.1677539348602295
1792_UHD_LL.JPG,540,960,268.89677200233564,15.264695162799528,0.8123453855514526,0.16365934908390045,0.14533045887947083,1.1444262266159058,0.44084805250167847,1.3447027206420898,0.9999997615814209,0.8533415198326111,1.0,0.848379373550415,1.1444259881973267,2.144425392150879
17_UHD_LL.JPG,540,960,269.3593470030464,28.928676240019442,0.9470431208610535,0.060248494148254395,0.01788022182881832,1.047571063041687,0.5725483894348145,1.3498095273971558,0.9999999403953552,0.9364835023880005,1.0,0.7834591865539551,1.0475709438323975,2.047569751739502
1801_UHD_LL.JPG,540,960,268.5599180040299,20.27205751930562,0.8789002895355225,0.19074764847755432,0.07661795616149902,1.122322678565979,0.2650362253189087,1.3423616886138916,0.9999998211860657,0.9191657304763794,1.0,0.8367304801940918,1.1223225593566895,2.1223223209381104
1808_UHD_LL.JPG,540,960,266.4634509928874,25.176353126340704,0.9083907008171082,0.23300936818122864,0.08305607736110687,1.030043125152588,0.7131674885749817,1.3476465940475464,1.0,0.9645789265632629,1.0,0.775225818157196,1.030043125152588,2.0300426483154297
1838_UHD_LL.JPG,540,960,268.19862599950284,11.68159235518559,0.7145492434501648,0.39324063062667847,0.2411229908466339,1.165920615196228,0.9028406739234924,1.3340377807617188,0.9999997019767761,0.7894677519798279,1.0,0.863661527633667,1.1659202575683594,2.1659200191497803
1917_UHD_LL.JPG,540,960,268.32302899856586,22.285755127561785,0.9715318083763123,0.03793787956237793,0.023184914141893387,0.7994831204414368,0.15612955391407013,1.3483386039733887,0.9999999403953552,0.9368364810943604,1.0,0.6413621306419373,0.7994830012321472,1.799483060836792
199_UHD_LL.JPG,540,960,268.4996800016961,27.26487925104417,0.9215957522392273,0.03965567797422409,0.014575371518731117,0.9008894562721252,0.37380558252334595,1.2966927289962769,0.9999999403953552,0.9450100064277649,1.0,0.7068981528282166,0.9008892774581909,1.900889277458191
1_UHD_LL.JPG,540,960,266.1784890005947,37.14026830446564,0.9574501514434814,0.03947034850716591,0.010605323128402233,0.9804737567901611,0.43579500913619995,1.3497328758239746,0.9999999403953552,0.9374241828918457,1.0,0.7469857931137085,0.9804737567901611,1.9804729223251343
200_UHD_LL.JPG,540,960,268.8108169968473,29.54879685094063,0.9222460985183716,0.038777317851781845,0.017589112743735313,1.050632357597351,0.594727635383606,1.3456026315689087,0.9999997019767761,0.7792360782623291,1.0,0.7809194326400757,1.050632119178772,2.0506319999694824
2017_UHD_LL.JPG,540,960,267.54829400306335,17.000042565013633,0.9175666570663452,0.08601141721010208,0.05564386025071144,0.7279932498931885,0.28256842494010925,1.34395432472229,0.9999993443489075,0.5470859408378601,1.0,0.5848188996315002,0.7279925346374512,1.7279924154281616
2025_UHD_LL.JPG,540,960,267.9745580026065,23.828599396611324,0.9640470743179321,0.03294162452220917,0.017145127058029175,0.6791906356811523,0.23304098844528198,1.3414688110351562,0.9999993443489075,0.5500432252883911,1.0,0.5441235303878784,0.6791898012161255,1.6791898012161255
2034_UHD_LL.JPG,540,960,268.06434199534124,13.461954435483175,0.8214702010154724,0.17322993278503418,0.10950464755296707,1.011389970779419,0.5845192670822144,1.3497687578201294,0.9999991655349731,0.3899129629135132,1.0,0.7697892785072327,1.0113890171051025,2.0113883018493652
2042_UHD_LL.JPG,540,960,266.846603997692,33.57703430574817,0.9457339644432068,0.036223459988832474,0.014351679012179375,1.1105221509933472,0.10464990139007568,1.3241794109344482,0.9999998211860657,0.8781957030296326,1.0,0.8314182758331299,1.110521912574768,2.1105215549468994
2045_UHD_LL.JPG,540,960,266.42865799658466,21.99095756461753,0.9665439128875732,0.044137872755527496,0.02650631219148636,1.0145503282546997,0.2799927294254303,1.34926438331604,0.9999999403953552,0.9141223430633545,1.0,0.7555298805236816,1.0145503282546997,2.014549970626831
204_UHD_LL.JPG,540,960,267.0757589949062,28.417510973204955,0.9593504667282104,0.04278400540351868,0.022333072498440742,0.8531386852264404,0.35699716210365295,1.2484554052352905,0.9999991655349731,0.43094488978385925,1.0,0.7243605852127075,0.8531378507614136,1.853137493133545
2068_UHD_LL.JPG,540,960,266.99572399957106,13.188236471453212,0.7955588698387146,0.26772794127464294,0.14537091553211212,1.041077971458435,0.7031458020210266,1.3484750986099243,0.9999991655349731,0.34836792945861816,1.0,0.7835907340049744,1.041076898574829,2.041076421737671
2142_UHD_LL.JPG,540,960,267.84362100443104,31.30393154410256,0.9349831342697144,0.05683702230453491,0.02473253384232521,1.1213778257369995,0.1381775289773941,1.3208191394805908,0.9999998211860657,0.8934210538864136,1.0,0.8382161855697632,1.1213775873184204,2.1213767528533936
2145_UHD_LL.JPG,540,960,266.22226199833676,27.765758554403273,0.9636589884757996,0.045491114258766174,0.02294072136282921,0.9765292406082153,0.4115438461303711,1.3489598035812378,0.9999999403953552,0.9494532942771912,1.0,0.7319384217262268,0.9765291213989258,1.9765288829803467
223_UHD_LL.JPG,540,960,267.40856700052973,17.33209858084689,0.8507725596427917,0.0789325088262558,0.04271210730075836,0.9544876217842102,0.21069484949111938,1.3444477319717407,0.9999991655349731,0.365975946187973,1.0,0.71879643201828,0.9544864892959595,1.9544862508773804
230_UHD_LL.JPG,540,960,267.6588059985079,20.3846676068623,0.8731157779693604,0.09436917304992676,0.036078739911317825,1.1146965026855469,0.5049667358398438,1.3432674407958984,0.9999998211860657,0.9000134468078613,1.0,0.8302208781242371,1.1146963834762573,2.1146962642669678
231_UHD_LL.JPG,540,960,265.7306570035871,16.824127582844195,0.83701092004776,0.09503335505723953,0.04957600682973862,0.9574971795082092,0.17712874710559845,1.3466525077819824,0.9999991655349731,0.36869725584983826,1.0,0.7185749411582947,0.957496166229248,1.957495927810669
240_UHD_LL.JPG,540,960,267.269251999096,25.49591205374628,0.9087917804718018,0.06986238062381744,0.019480770453810692,0.8204308748245239,0.09049463272094727,1.333054780960083,0.9999991655349731,0.4298315644264221,1.0,0.6295636892318726,0.8204299211502075,1.820429801940918
247_UHD_LL.JPG,540,960,265.9306560017285,20.094890957842352,0.887213408946991,0.07846665382385254,0.036216553300619125,0.8963905572891235,0.1414116770029068,1.340769648551941,0.9999991655349731,0.402966171503067,1.0,0.6753644347190857,0.8963895440101624,1.8963894844055176
272_UHD_LL.JPG,540,960,265.41462400200544,36.2263684392839,0.9801837205886841,0.027347709983587265,0.010139289312064648,0.7425616979598999,0.17708340287208557,1.3356322050094604,0.9999999403953552,0.9243645071983337,1.0,0.6092796325683594,0.7425615787506104,1.7425615787506104
278_UHD_LL.JPG,540,960,266.0657849992276,29.898918537393612,0.9771912097930908,0.03514551743865013,0.015430226922035217,1.0241713523864746,0.46748051047325134,1.3462152481079102,0.9999998211860657,0.884284257888794,1.0,0.7609061598777771,1.0241711139678955,2.0241711139678955
286_UHD_LL.JPG,540,960,266.68293200054904,31.403184307378382,0.9686699509620667,0.04085776209831238,0.01728333905339241,0.9845461845397949,0.5206426978111267,1.3459988832473755,0.9999998211860657,0.9231089949607849,1.0,0.7365777492523193,0.9845460653305054,1.9845458269119263
288_UHD_LL.JPG,540,960,267.4389610037906,29.432226917462234,0.9193975329399109,0.08762038499116898,0.03149612993001938,1.04649019241333,0.7005135416984558,1.3422760963439941,0.9999997019767761,0.758893609046936,1.0,0.7771316170692444,1.0464897155761719,2.0464894771575928
28_UHD_LL.JPG,540,960,264.99065999814775,16.40615844933282,0.9255446791648865,0.06524413079023361,0.04530467838048935,0.8740190863609314,0.08977318555116653,1.3402025699615479,0.9999999403953552,0.9486021995544434,1.0,0.6854428648948669,0.8740190863609314,1.874018907546997
292_UHD_LL.JPG,540,960,266.41295599984005,20.47815142335994,0.92531818151474,0.07177667319774628,0.042356543242931366,1.1562517881393433,0.7110024094581604,1.3058756589889526,0.9999991655349731,0.35134702920913696,1.0,0.8589094281196594,1.1562507152557373,2.156250238418579
