candidate,source,best_epoch,psnr,ssim,lpips,lambda_mean,output_high_clip_ratio,target_high_clip_ratio,luminance_mae,luminance_bias,rgb_mae,red_bias,green_bias,blue_bias,scheduler_horizon,split_protocol,train_count,val_count,source_epoch,target_epoch,last_checkpoint,completed_at
2.0,reused_existing_illumination_selection,30,20.802905714396434,0.8106805172519408,0.14391066711665929,,0.0047482891252556055,0.008495752830429516,0.08249610554480898,-0.012364661450956719,0.08746965291599433,-0.01710691356751393,-0.011515948174021922,-0.006807830977672036,120,main_hpo_seed42_round_620_69,620,69,25,30,/content/drive/MyDrive/TAPETUM/HyperparameterSearch/lol_v2_real/illumination/selected_last.pth,2026-08-10T11:11:45+00:00
2.1,trained_boundary_candidate,27,20.745862834123038,0.8043278602586277,0.14254235022741815,1.8133343993753628,0.00607604674248079,0.008495752830429516,0.08287649820356266,0.0017457671030728227,0.08696391905887403,-0.0008125006013711834,0.0018126456593365772,0.008616358412168203,120,main_hpo_seed42_round_620_69,620,69,25,30,/content/drive/MyDrive/TAPETUM/HyperparameterSearch/lol_v2_real/lambda_boundary/lambda_2p10/checkpoints/last.pth,2026-08-10T11:23:49+00:00
2.2,trained_boundary_candidate,30,20.871659312338956,0.8100714882214864,0.14476053562501204,1.9144206029781397,0.005486755293406822,0.008495752830429516,0.08152198030248932,-0.006641628296600412,0.0866240186859732,-0.008610192767303923,-0.006067596018260372,-0.006531262368746642,120,main_hpo_seed42_round_620_69,620,69,25,30,/content/drive/MyDrive/TAPETUM/HyperparameterSearch/lol_v2_real/lambda_boundary/lambda_2p20/checkpoints/last.pth,2026-08-10T11:35:56+00:00
2.3,trained_boundary_candidate,30,20.830544977828385,0.8090628515119138,0.14450983929893244,2.0087721866110098,0.005781018547939153,0.008495752830429516,0.0825458046156859,-0.004134591236926507,0.08736209336506284,-0.006804585706550574,-0.0035798201820200675,-0.0017679945069729633,120,main_hpo_seed42_round_620_69,620,69,25,30,/content/drive/MyDrive/TAPETUM/HyperparameterSearch/lol_v2_real/lambda_boundary/lambda_2p30/checkpoints/last.pth,2026-08-10T11:48:02+00:00
2.4,trained_boundary_candidate,30,20.849986716195723,0.8092968239300493,0.14461583827716717,2.102872129799663,0.006066566130792363,0.008495752830429516,0.08177161243730698,-0.0010232410353163014,0.08677172623034837,-0.005028320901581775,0.00021696659952294135,-0.0015151653172232318,120,main_hpo_seed42_round_620_69,620,69,25,30,/content/drive/MyDrive/TAPETUM/HyperparameterSearch/lol_v2_real/lambda_boundary/lambda_2p40/checkpoints/last.pth,2026-08-10T12:00:08+00:00
