dataset,dataset_variant,file,ablation_variant,psnr,ssim,lpips,lpips_resize
UHD-LL down4,,1246_UHD_LL.JPG,without_high_frequency_cue,21.601017375086712,0.8737471103668213,0.11139233410358429,0.05703631788492203
UHD-LL down4,,1246_UHD_LL.JPG,without_darkness_gate,24.955004810434428,0.8828262686729431,0.11251480877399445,0.05857288837432861
UHD-LL down4,,1256_UHD_LL.JPG,full,36.37400345766658,0.9640390872955322,0.014810482040047646,0.005434906575828791
UHD-LL down4,,1256_UHD_LL.JPG,retinex_base_only,16.87701836875225,0.8641849160194397,0.05353124439716339,0.036961451172828674
UHD-LL down4,,1256_UHD_LL.JPG,without_residual_refinement,31.502443453054493,0.960906982421875,0.01744457706809044,0.007941020652651787
UHD-LL down4,,1256_UHD_LL.JPG,without_tapetum_update,16.093441129270676,0.8593254685401917,0.06472037732601166,0.04748314246535301
UHD-LL down4,,1256_UHD_LL.JPG,without_attention_modulation,19.170274136213152,0.9284474849700928,0.04432196915149689,0.028592243790626526
UHD-LL down4,,1256_UHD_LL.JPG,without_spatial_amplification,16.209380536826835,0.8609350919723511,0.09584154933691025,0.07501280307769775
UHD-LL down4,,1256_UHD_LL.JPG,without_high_frequency_cue,35.64547677843814,0.9643008708953857,0.01461821049451828,0.005403183866292238
UHD-LL down4,,1256_UHD_LL.JPG,without_darkness_gate,17.35652484369599,0.9152172803878784,0.07029541581869125,0.05337115377187729
UHD-LL down4,,1277_UHD_LL.JPG,full,26.45884227196341,0.9692693948745728,0.059416331350803375,0.021450255066156387
UHD-LL down4,,1277_UHD_LL.JPG,retinex_base_only,8.6076254488615,0.6342681646347046,0.23428577184677124,0.16907033324241638
UHD-LL down4,,1277_UHD_LL.JPG,without_residual_refinement,18.164037290185433,0.9176660776138306,0.08524075150489807,0.040475912392139435
UHD-LL down4,,1277_UHD_LL.JPG,without_tapetum_update,10.62136373707479,0.7943164706230164,0.20872370898723602,0.13878579437732697
UHD-LL down4,,1277_UHD_LL.JPG,without_attention_modulation,26.52266260106036,0.9696580767631531,0.059198666363954544,0.0210481658577919
UHD-LL down4,,1277_UHD_LL.JPG,without_spatial_amplification,10.591593149638673,0.7779168486595154,0.21692879498004913,0.14865948259830475
UHD-LL down4,,1277_UHD_LL.JPG,without_high_frequency_cue,26.47801501911524,0.9696832895278931,0.05938231572508812,0.021554403007030487
UHD-LL down4,,1277_UHD_LL.JPG,without_darkness_gate,25.418439807369605,0.965241014957428,0.06596103310585022,0.025055663660168648
UHD-LL down4,,1294_UHD_LL.JPG,full,28.058506287608704,0.9540600776672363,0.02145593799650669,0.006655498407781124
UHD-LL down4,,1294_UHD_LL.JPG,retinex_base_only,13.482124177545627,0.7402898073196411,0.10447142273187637,0.07745077461004257
UHD-LL down4,,1294_UHD_LL.JPG,without_residual_refinement,23.70857296189515,0.9311567544937134,0.02905985154211521,0.013835140503942966
UHD-LL down4,,1294_UHD_LL.JPG,without_tapetum_update,14.420698456883871,0.811920702457428,0.0899096429347992,0.06357830762863159
UHD-LL down4,,1294_UHD_LL.JPG,without_attention_modulation,24.128892654275916,0.9478361010551453,0.03568786755204201,0.02250012941658497
UHD-LL down4,,1294_UHD_LL.JPG,without_spatial_amplification,13.106404173457243,0.7443662285804749,0.14459672570228577,0.11452415585517883
UHD-LL down4,,1294_UHD_LL.JPG,without_high_frequency_cue,34.43238670661127,0.9580770134925842,0.02077256515622139,0.006434870883822441
UHD-LL down4,,1294_UHD_LL.JPG,without_darkness_gate,20.40840643351451,0.9347735047340393,0.05133221670985222,0.03613458573818207
UHD-LL down4,,1312_UHD_LL.JPG,full,22.242580251495347,0.9537795782089233,0.04679080843925476,0.024739954620599747
