candidate,is_source_baseline,psnr,psnr_std,ssim,ssim_std,lpips,lpips_std,seeds
hpo_candidate_01_trial_0012_fac8898781,False,26.783957155588098,0.20133943137152954,0.9240243207106645,0.001621373807441508,0.07610905257685259,0.003050958210522203,"[42, 123, 3407]"
hpo_candidate_02_trial_0005_c6633c4117,False,26.88474676943974,0.040172163625398216,0.9261441948427551,0.00045864019271169156,0.07605093612399852,0.00165155270637494,"[42, 123, 3407]"
source_profile_baseline,True,27.03537689566153,0.17792951991058603,0.9262932847286093,0.0021313532810240273,0.06698321734405198,0.0026888193613546535,"[42, 123, 3407]"
