dataset,dataset_variant,file,ablation_variant,psnr,ssim,lpips,lpips_resize
LOL-v2,Real_captured,00743.png,without_tapetum_update,17.083486529060497,0.8086979389190674,0.1595722734928131,0.1412583589553833
LOL-v2,Real_captured,00743.png,without_attention_modulation,16.87779128513522,0.8702852725982666,0.11185035109519958,0.08520234376192093
LOL-v2,Real_captured,00743.png,without_spatial_amplification,17.083215827440497,0.80860435962677,0.1596268117427826,0.14138329029083252
LOL-v2,Real_captured,00743.png,without_high_frequency_cue,16.895656700500055,0.8701896667480469,0.1120108813047409,0.08694595843553543
LOL-v2,Real_captured,00743.png,without_darkness_gate,13.83162722567738,0.8238097429275513,0.14189189672470093,0.11112553626298904
LOL-v2,Real_captured,00744.png,full,17.656640980270733,0.8625344038009644,0.1360105276107788,0.10554534941911697
LOL-v2,Real_captured,00744.png,retinex_base_only,13.160656491193453,0.6028819680213928,0.24565863609313965,0.22687426209449768
LOL-v2,Real_captured,00744.png,without_residual_refinement,24.03367497416611,0.8845006823539734,0.1229000985622406,0.09511008113622665
LOL-v2,Real_captured,00744.png,without_tapetum_update,16.722566342747868,0.7861593961715698,0.1970760077238083,0.17366711795330048
LOL-v2,Real_captured,00744.png,without_attention_modulation,17.625620899822696,0.8618435859680176,0.13765381276607513,0.10570703446865082
LOL-v2,Real_captured,00744.png,without_spatial_amplification,16.722108818809186,0.786011815071106,0.19715529680252075,0.17371326684951782
LOL-v2,Real_captured,00744.png,without_high_frequency_cue,17.6566423950864,0.8625345826148987,0.1360110342502594,0.10554756969213486
LOL-v2,Real_captured,00744.png,without_darkness_gate,14.496351148212508,0.8192099332809448,0.16800928115844727,0.13211166858673096
LOL-v2,Real_captured,00745.png,full,22.38276735125487,0.8390256762504578,0.11925292015075684,0.07513106614351273
LOL-v2,Real_captured,00745.png,retinex_base_only,11.502675305433298,0.47773754596710205,0.29200518131256104,0.27161726355552673
LOL-v2,Real_captured,00745.png,without_residual_refinement,25.99159880216996,0.840863049030304,0.12184206396341324,0.0799003541469574
LOL-v2,Real_captured,00745.png,without_tapetum_update,14.093072391116424,0.6894005537033081,0.23413336277008057,0.19870135188102722
LOL-v2,Real_captured,00745.png,without_attention_modulation,22.365082431551777,0.838840126991272,0.11951357126235962,0.0747920423746109
LOL-v2,Real_captured,00745.png,without_spatial_amplification,14.093000147860996,0.6893327236175537,0.23417307436466217,0.19892282783985138
LOL-v2,Real_captured,00745.png,without_high_frequency_cue,22.382756149640972,0.8390255570411682,0.1192568987607956,0.07512621581554413
LOL-v2,Real_captured,00745.png,without_darkness_gate,17.18931922682198,0.8125495910644531,0.1497882753610611,0.10685262829065323
LOL-v2,Real_captured,00746.png,full,22.19004187633218,0.8256356120109558,0.12201164662837982,0.07669033855199814
LOL-v2,Real_captured,00746.png,retinex_base_only,11.484380843664962,0.4761306047439575,0.2923651933670044,0.2729353904724121
LOL-v2,Real_captured,00746.png,without_residual_refinement,25.610279865481825,0.8284485936164856,0.1252375692129135,0.08180127292871475
LOL-v2,Real_captured,00746.png,without_tapetum_update,14.060678784770264,0.6854179501533508,0.23399211466312408,0.20002512633800507
LOL-v2,Real_captured,00746.png,without_attention_modulation,22.17273252807322,0.8253939151763916,0.12206156551837921,0.07610555738210678
LOL-v2,Real_captured,00746.png,without_spatial_amplification,14.060614084107627,0.6853537559509277,0.23401451110839844,0.20024420320987701
LOL-v2,Real_captured,00746.png,without_high_frequency_cue,22.190025133543323,0.8256354331970215,0.12201535701751709,0.0766904205083847
LOL-v2,Real_captured,00746.png,without_darkness_gate,17.19572038199345,0.7984543442726135,0.15146218240261078,0.10681302845478058
LOL-v2,Real_captured,00747.png,full,17.682639477221958,0.873144268989563,0.09115278720855713,0.08123445510864258
LOL-v2,Real_captured,00747.png,retinex_base_only,13.546044942871276,0.6107637882232666,0.19785502552986145,0.16061605513095856
LOL-v2,Real_captured,00747.png,without_residual_refinement,24.559436141991917,0.9076547026634216,0.07787442207336426,0.06961337476968765
LOL-v2,Real_captured,00747.png,without_tapetum_update,17.369651308328542,0.7995453476905823,0.1509871482849121,0.11840271949768066
LOL-v2,Real_captured,00747.png,without_attention_modulation,17.66746222576633,0.8728396892547607,0.09220226854085922,0.0816815197467804
LOL-v2,Real_captured,00747.png,without_spatial_amplification,17.36947120127329,0.7994814515113831,0.15102176368236542,0.11843462288379669
LOL-v2,Real_captured,00747.png,without_high_frequency_cue,17.682634732856364,0.873145341873169,0.0911395326256752,0.08122622221708298
LOL-v2,Real_captured,00747.png,without_darkness_gate,14.671462849830618,0.8197759389877319,0.11987745761871338,0.10605350881814957
LOL-v2,Real_captured,00748.png,full,17.72623292343276,0.8835349082946777,0.08514606952667236,0.07762956619262695
LOL-v2,Real_captured,00748.png,retinex_base_only,13.556428477926438,0.6155490875244141,0.19413559138774872,0.1540345996618271
LOL-v2,Real_captured,00748.png,without_residual_refinement,24.70125224848324,0.9179390072822571,0.07189761847257614,0.06644787639379501
LOL-v2,Real_captured,00748.png,without_tapetum_update,17.398973490063806,0.806937575340271,0.1467525213956833,0.11175763607025146
LOL-v2,Real_captured,00748.png,without_attention_modulation,17.711794955091598,0.8832977414131165,0.08613456785678864,0.07816267758607864
LOL-v2,Real_captured,00748.png,without_spatial_amplification,17.398782385663814,0.8068698048591614,0.1468152403831482,0.1118028461933136
LOL-v2,Real_captured,00748.png,without_high_frequency_cue,17.72622765198204,0.8835362792015076,0.08513209968805313,0.07762067019939423
LOL-v2,Real_captured,00748.png,without_darkness_gate,14.670066614222154,0.828748345375061,0.11457406729459763,0.10471823811531067
LOL-v2,Real_captured,00749.png,full,18.341921308803876,0.8758862018585205,0.1724376380443573,0.13393822312355042
LOL-v2,Real_captured,00749.png,retinex_base_only,12.678298825283944,0.6051620841026306,0.2820497453212738,0.25251463055610657
LOL-v2,Real_captured,00749.png,without_residual_refinement,25.7002554582267,0.9064053297042847,0.167758047580719,0.13047850131988525
LOL-v2,Real_captured,00749.png,without_tapetum_update,16.064280675263426,0.7838521599769592,0.21918460726737976,0.19300363957881927
LOL-v2,Real_captured,00749.png,without_attention_modulation,18.29412563744006,0.8743472099304199,0.17921766638755798,0.14102397859096527
LOL-v2,Real_captured,00749.png,without_spatial_amplification,16.06417739331483,0.7838409543037415,0.21918582916259766,0.19304761290550232
LOL-v2,Real_captured,00749.png,without_high_frequency_cue,18.34189176551284,0.8758853673934937,0.17243288457393646,0.13393644988536835
LOL-v2,Real_captured,00749.png,without_darkness_gate,15.08072374411759,0.8320229053497314,0.19525766372680664,0.15704724192619324
LOL-v2,Real_captured,00750.png,full,17.921794521579834,0.8539604544639587,0.1388871818780899,0.1034451425075531
LOL-v2,Real_captured,00750.png,retinex_base_only,12.819349958949386,0.6102779507637024,0.2457127869129181,0.21340683102607727
LOL-v2,Real_captured,00750.png,without_residual_refinement,25.047791195969168,0.8862196207046509,0.12595991790294647,0.09175831079483032
LOL-v2,Real_captured,00750.png,without_tapetum_update,16.284249874652346,0.787068784236908,0.18820740282535553,0.15995553135871887
LOL-v2,Real_captured,00750.png,without_attention_modulation,17.87850901966295,0.85233473777771,0.143865168094635,0.11006850749254227
LOL-v2,Real_captured,00750.png,without_spatial_amplification,16.284154635738986,0.7870510220527649,0.18824473023414612,0.1600576490163803
LOL-v2,Real_captured,00750.png,without_high_frequency_cue,17.921779984031883,0.8539599180221558,0.13888223469257355,0.1034407764673233
LOL-v2,Real_captured,00750.png,without_darkness_gate,14.618501984425642,0.802623450756073,0.1691664606332779,0.13753831386566162
LOL-v2,Real_captured,00751.png,full,13.902663670631835,0.8069373369216919,0.13824434578418732,0.09663904458284378
LOL-v2,Real_captured,00751.png,retinex_base_only,15.716354575968492,0.7384929656982422,0.18805596232414246,0.14430832862854004
LOL-v2,Real_captured,00751.png,without_residual_refinement,18.07221423448833,0.8708339333534241,0.11322035640478134,0.0735723078250885
LOL-v2,Real_captured,00751.png,without_tapetum_update,20.609951388913252,0.8739320635795593,0.14677400887012482,0.10443420708179474
LOL-v2,Real_captured,00751.png,without_attention_modulation,13.836174251790354,0.8025338649749756,0.1549403816461563,0.11137688159942627
LOL-v2,Real_captured,00751.png,without_spatial_amplification,20.609801514340447,0.87392258644104,0.14674125611782074,0.10448257625102997
LOL-v2,Real_captured,00751.png,without_high_frequency_cue,13.902653338650065,0.8069371581077576,0.13823559880256653,0.0966281071305275
LOL-v2,Real_captured,00751.png,without_darkness_gate,11.252562836727783,0.742184579372406,0.17500434815883636,0.13435396552085876
LOL-v2,Real_captured,00752.png,full,14.809190006501371,0.8227144479751587,0.18034741282463074,0.143075630068779
LOL-v2,Real_captured,00752.png,retinex_base_only,15.089138304781395,0.7108463048934937,0.26678547263145447,0.22897908091545105
LOL-v2,Real_captured,00752.png,without_residual_refinement,19.587309182194193,0.8822870850563049,0.1584150344133377,0.12256152927875519
LOL-v2,Real_captured,00752.png,without_tapetum_update,19.451192473007488,0.8492390513420105,0.21499928832054138,0.17804986238479614
LOL-v2,Real_captured,00752.png,without_attention_modulation,14.741051100402595,0.818665623664856,0.20288407802581787,0.16613495349884033
LOL-v2,Real_captured,00752.png,without_spatial_amplification,19.451104073275257,0.8492349982261658,0.21494144201278687,0.1780436933040619
LOL-v2,Real_captured,00752.png,without_high_frequency_cue,14.809185110255836,0.8227142691612244,0.1803467571735382,0.14307557046413422
LOL-v2,Real_captured,00752.png,without_darkness_gate,12.310342382050592,0.7707871794700623,0.2133590430021286,0.17716430127620697
LOL-v2,Real_captured,00753.png,full,12.914721245107032,0.7444968819618225,0.1969217211008072,0.1366340070962906
LOL-v2,Real_captured,00753.png,retinex_base_only,17.94275959707604,0.760929524898529,0.19427336752414703,0.13622897863388062
LOL-v2,Real_captured,00753.png,without_residual_refinement,16.481934412405277,0.8157727718353271,0.1736963987350464,0.1141970306634903
LOL-v2,Real_captured,00753.png,without_tapetum_update,24.776027473447858,0.8857172131538391,0.16869251430034637,0.10857080668210983
LOL-v2,Real_captured,00753.png,without_attention_modulation,12.899565932085215,0.743793249130249,0.1984654814004898,0.13716162741184235
LOL-v2,Real_captured,00753.png,without_spatial_amplification,24.77563877059174,0.8856956958770752,0.16868643462657928,0.10862870514392853
LOL-v2,Real_captured,00753.png,without_high_frequency_cue,12.91472219470081,0.7444968819618225,0.19692182540893555,0.1366340070962906
LOL-v2,Real_captured,00753.png,without_darkness_gate,10.857522494900975,0.6751792430877686,0.2302241325378418,0.17107057571411133
LOL-v2,Real_captured,00754.png,full,12.92235825765406,0.7454422116279602,0.19893673062324524,0.13336123526096344
LOL-v2,Real_captured,00754.png,retinex_base_only,17.9382687249591,0.7604819536209106,0.19808177649974823,0.13859742879867554
LOL-v2,Real_captured,00754.png,without_residual_refinement,16.49167789160104,0.8166166543960571,0.17636391520500183,0.11113745719194412
LOL-v2,Real_captured,00754.png,without_tapetum_update,24.77545384527406,0.8860451579093933,0.1734931915998459,0.10937772691249847
LOL-v2,Real_captured,00754.png,without_attention_modulation,12.906782305905185,0.7446510791778564,0.2001591920852661,0.1342231184244156
LOL-v2,Real_captured,00754.png,without_spatial_amplification,24.77502359795556,0.8860185146331787,0.1735195815563202,0.10942703485488892
LOL-v2,Real_captured,00754.png,without_high_frequency_cue,12.922360160184457,0.7454422116279602,0.19893670082092285,0.13336127996444702
LOL-v2,Real_captured,00754.png,without_darkness_gate,10.865434378841076,0.6762508153915405,0.23183557391166687,0.1689755767583847
LOL-v2,Real_captured,00755.png,full,13.453035055017693,0.7331952452659607,0.22939154505729675,0.14401452243328094
LOL-v2,Real_captured,00755.png,retinex_base_only,17.61442593680149,0.7314241528511047,0.2360331118106842,0.15059593319892883
LOL-v2,Real_captured,00755.png,without_residual_refinement,17.24547895772146,0.7979504466056824,0.20989924669265747,0.12384781241416931
LOL-v2,Real_captured,00755.png,without_tapetum_update,24.294855027004616,0.8680833578109741,0.20347577333450317,0.11296196281909943
LOL-v2,Real_captured,00755.png,without_attention_modulation,13.376575615248443,0.7303009033203125,0.23672202229499817,0.1476110965013504
LOL-v2,Real_captured,00755.png,without_spatial_amplification,24.294799572433927,0.8680819272994995,0.2033858597278595,0.11287056654691696
LOL-v2,Real_captured,00755.png,without_high_frequency_cue,13.453036129920623,0.7331951260566711,0.22939208149909973,0.14401444792747498
LOL-v2,Real_captured,00755.png,without_darkness_gate,11.3974596491629,0.6685966849327087,0.25556865334510803,0.17431318759918213
LOL-v2,Real_captured,00756.png,full,13.477788457364426,0.7291303277015686,0.2335072159767151,0.14308048784732819
LOL-v2,Real_captured,00756.png,retinex_base_only,17.596048893198134,0.7273303866386414,0.23890180885791779,0.14948038756847382
LOL-v2,Real_captured,00756.png,without_residual_refinement,17.280393211141575,0.7935217022895813,0.2142210453748703,0.12274082005023956
LOL-v2,Real_captured,00756.png,without_tapetum_update,24.25947063021656,0.8640925288200378,0.20808424055576324,0.11261896044015884
LOL-v2,Real_captured,00756.png,without_attention_modulation,13.399477124361532,0.7256894111633301,0.24041755497455597,0.14598359167575836
LOL-v2,Real_captured,00756.png,without_spatial_amplification,24.25945445232371,0.8640896081924438,0.20805831253528595,0.11250955611467361
LOL-v2,Real_captured,00756.png,without_high_frequency_cue,13.477788817713405,0.729130208492279,0.23350754380226135,0.14308029413223267
LOL-v2,Real_captured,00756.png,without_darkness_gate,11.423409695235861,0.6646639108657837,0.2592991292476654,0.17630155384540558
LOL-v2,Real_captured,00757.png,full,19.678103774059178,0.8641392588615417,0.17738765478134155,0.11452855169773102
LOL-v2,Real_captured,00757.png,retinex_base_only,12.231372283749138,0.56878262758255,0.31240925192832947,0.2337186485528946
LOL-v2,Real_captured,00757.png,without_residual_refinement,28.06571734140863,0.8852747678756714,0.1708211600780487,0.10642904788255692
LOL-v2,Real_captured,00757.png,without_tapetum_update,15.44177682837369,0.7520319819450378,0.25215935707092285,0.18159158527851105
LOL-v2,Real_captured,00757.png,without_attention_modulation,19.620606824803268,0.8636824488639832,0.1782120019197464,0.11377409845590591
LOL-v2,Real_captured,00757.png,without_spatial_amplification,15.44181166202282,0.7520190477371216,0.25216546654701233,0.18164964020252228
LOL-v2,Real_captured,00757.png,without_high_frequency_cue,19.678057578777405,0.8641448020935059,0.1773780882358551,0.11452538520097733
LOL-v2,Real_captured,00757.png,without_darkness_gate,16.164387234370235,0.8291055560112,0.19395054876804352,0.13096462190151215
LOL-v2,Real_captured,00758.png,full,21.497611071206,0.875145673751831,0.14293870329856873,0.08873439580202103
LOL-v2,Real_captured,00758.png,retinex_base_only,11.936804357175742,0.5417203903198242,0.322965532541275,0.24979762732982635
LOL-v2,Real_captured,00758.png,without_residual_refinement,29.596967480500194,0.8879071474075317,0.13833802938461304,0.08380948007106781
LOL-v2,Real_captured,00758.png,without_tapetum_update,15.03592007591612,0.7386811971664429,0.2456582635641098,0.1801910400390625
LOL-v2,Real_captured,00758.png,without_attention_modulation,21.45854052004138,0.8749838471412659,0.14476847648620605,0.0894801914691925
