dataset,dataset_variant,filename,dark_pixels,bright_pixels,T_mean,T_median,Td_mean,Td_median,Td_dark_mean,Td_dark_median,Td_bright_mean,Td_bright_median,lambda_dark_mean,lambda_dark_median,lambda_bright_mean,lambda_bright_median,boost_dark_mean,boost_dark_median,boost_bright_mean,boost_bright_median,corr_Td_darkness,corr_boost_darkness,gain_mean,gain_median,gain_dark_mean,gain_bright_mean
UHD-LL down4,,1701_UHD_LL.JPG,518400,0,0.8181886672973633,0.9009628891944885,0.6004543900489807,0.6202630996704102,0.6004543900489807,0.6202630996704102,nan,nan,1.0228146314620972,0.9778774976730347,nan,nan,0.8106134533882141,0.8373552560806274,nan,nan,-0.04025668278336525,-0.04025668278336525,1.8106133937835693,1.8373552560806274,1.8106133937835693,nan
UHD-LL down4,,170_UHD_LL.JPG,518400,0,0.9988730549812317,0.9999997615814209,0.8436425924301147,0.8539921045303345,0.8436425924301147,0.8539921045303345,nan,nan,1.1403515338897705,1.1533005237579346,nan,nan,1.1389175653457642,1.152889370918274,nan,nan,0.9900146722793579,0.9900153279304504,2.1389174461364746,2.1528892517089844,2.1389174461364746,nan
UHD-LL down4,,1718_UHD_LL.JPG,466845,667,0.5701026916503906,0.5788318514823914,0.4022560715675354,0.41228607296943665,0.4189257025718689,0.4208431839942932,0.07088539749383926,0.07013341039419174,0.998028576374054,0.9926581382751465,0.17399325966835022,0.17477652430534363,0.5655497908592224,0.5681383609771729,0.09569528698921204,0.09468010812997818,0.7412581443786621,0.7412583827972412,1.5430456399917603,1.5565862655639648,1.5655497312545776,1.0956952571868896
UHD-LL down4,,1725_UHD_LL.JPG,518400,0,0.8896138668060303,0.9999996423721313,0.6500276327133179,0.6536645293235779,0.6500276327133179,0.6536645293235779,nan,nan,1.0241010189056396,0.95759516954422,nan,nan,0.8775373101234436,0.8824471235275269,nan,nan,-0.18020309507846832,-0.18020306527614594,1.8775372505187988,1.8824471235275269,1.8775372505187988,nan
UHD-LL down4,,172_UHD_LL.JPG,518400,0,0.986980676651001,0.9999980926513672,0.7812799215316772,0.7658456563949585,0.7812799215316772,0.7658456563949585,nan,nan,1.0714925527572632,1.0390574932098389,nan,nan,1.0547277927398682,1.0338916778564453,nan,nan,0.7422834038734436,0.7422837018966675,2.054727792739868,2.0338916778564453,2.054727792739868,nan
UHD-LL down4,,1756_UHD_LL.JPG,517308,116,0.6403933763504028,0.6647451519966125,0.5077997446060181,0.5292600393295288,0.5084797143936157,0.529483437538147,0.09288958460092545,0.09414981305599213,1.0786137580871582,1.0950485467910767,0.22768931090831757,0.2311902940273285,0.6864476203918457,0.714802622795105,0.12540093064308167,0.12710225582122803,0.4635545313358307,0.46355462074279785,1.6855297088623047,1.714501142501831,1.6864476203918457,1.1254009008407593
UHD-LL down4,,175_UHD_LL.JPG,518400,0,0.9660752415657043,0.9999995231628418,0.706215500831604,0.6883810758590698,0.706215500831604,0.6883810758590698,nan,nan,0.9977174997329712,0.9396735429763794,nan,nan,0.9533909559249878,0.9293144345283508,nan,nan,0.19796840846538544,0.1979684978723526,1.9533910751342773,1.929314374923706,1.9533910751342773,nan
UHD-LL down4,,1768_UHD_LL.JPG,508009,0,0.858913004398346,0.9212309122085571,0.6773778200149536,0.7223790884017944,0.6835189461708069,0.7282682657241821,nan,nan,1.0916857719421387,1.1563328504562378,nan,nan,0.9227506518363953,0.9831621646881104,nan,nan,0.3395007848739624,0.3395008444786072,1.9144601821899414,1.9752118587493896,1.92275071144104,nan
UHD-LL down4,,1778_UHD_LL.JPG,517665,0,0.9762021899223328,0.9999946355819702,0.8164932727813721,0.8347304463386536,0.8171924352645874,0.834863007068634,nan,nan,1.1339081525802612,1.1410833597183228,nan,nan,1.1032098531723022,1.1270650625228882,nan,nan,0.5929244160652161,0.5929245948791504,2.1022658348083496,2.1268858909606934,2.103209972381592,nan
UHD-LL down4,,1785_UHD_LL.JPG,518400,0,0.8861179351806641,0.9999998807907104,0.6703263521194458,0.6872283220291138,0.6703263521194458,0.6872283220291138,nan,nan,1.0559496879577637,0.9990272521972656,nan,nan,0.9049405455589294,0.9277582764625549,nan,nan,-0.24355900287628174,-0.24355903267860413,1.9049404859542847,1.9277582168579102,1.9049404859542847,nan
