dataset_key,data_name,data_variant,stage,run_name,seed,epochs,resume_from_epoch,trained_epochs_this_run,completed_epoch,scheduler_horizon,expected_trainable_params,run_context,elapsed_seconds,completed_at,BATCH_SIZE,CROP_SIZE,BASE_CHANNELS,W_L1,W_RECON_LOW,W_RECON_HIGH,W_REFLECT,W_SMOOTH_LOW,W_SMOOTH_HIGH,W_SMOOTH_ENH,LR,MIN_LR,GRAD_CLIP_NORM,LAMBDA_MAX,W_SSIM,W_LPIPS,W_COLOR,W_CHROMA,W_EDGE,W_DARK_NOISE,W_ATTN,best_epoch,checkpoint_epoch,lambda_mean,lpips,lpips_resize,psnr,ssim,val_count,study_name,study_context
lol_v2_real,LOL-v2,Real_captured,fidelity,trial_0001,42,35,30,5,35,120,536463,f1edffbf7689ff1141df3c770a49f53cc5d136fbe7f255b0d39d5c6613418cc2,766.1146373748779,2026-08-10T03:41:39,2,256,128,1.0,1.0,0.85,0.06,0.08,0.08,0.06,0.0006620890956705,4.082960740748955e-05,3.0,2.0,0.45,0.12,0.06,0.12,0.04,0.01,0.012,35,35,1.7268258246822634,0.1312776768337125,256,20.94515860344472,0.8155899376109026,69,retinextapetum_lol_v2_real_fidelity_438547c2a4,438547c2a4
lol_v2_real,LOL-v2,Real_captured,fidelity,trial_0000,42,35,30,5,35,120,536463,e12d124ddd52b585cd60d67b1921abeed66f1a1deba5d4c3eb3ae71a0436d948,767.400919675827,2026-08-10T03:28:52,2,256,128,1.0,1.0,0.85,0.06,0.08,0.08,0.06,0.0006620890956705,4.082960740748955e-05,3.0,2.0,0.35,0.08,0.06,0.12,0.04,0.01,0.012,35,35,1.7313256954801255,0.1363165081087229,256,20.93712920926554,0.8153897389985513,69,retinextapetum_lol_v2_real_fidelity_438547c2a4,438547c2a4
lol_v2_real,LOL-v2,Real_captured,fidelity,trial_0004,42,35,30,5,35,120,536463,c5066a42db4246db1668f5294bc39b52735d92b96b32888253108e7b530ebe17,765.3337526321411,2026-08-10T04:19:58,2,256,128,1.0,1.0,0.85,0.06,0.08,0.08,0.06,0.0006620890956705,4.082960740748955e-05,3.0,2.0,0.3,0.11,0.06,0.12,0.04,0.01,0.012,35,35,1.7310781461605127,0.1340230184512725,256,20.918822670985936,0.8147518487944119,69,retinextapetum_lol_v2_real_fidelity_438547c2a4,438547c2a4
lol_v2_real,LOL-v2,Real_captured,fidelity,trial_0007,42,35,30,5,35,120,536463,f52032348ba65e6e5f804003d39ec7d29e21f51ed69ed0fd7b059a29511e1e62,766.7929446697235,2026-08-10T04:58:22,2,256,128,1.0,1.0,0.85,0.06,0.08,0.08,0.06,0.0006620890956705,4.082960740748955e-05,3.0,2.0,0.75,0.06,0.06,0.12,0.04,0.01,0.012,35,35,1.7268805141034334,0.137766764215801,256,20.895276119454127,0.8167593245920928,69,retinextapetum_lol_v2_real_fidelity_438547c2a4,438547c2a4
lol_v2_real,LOL-v2,Real_captured,fidelity,trial_0008,42,35,30,5,35,120,536463,a198aaa6e918ca5821db3d49fe4515d6f825b5c6feb9db4f86e8bdd260452f3e,767.2945284843445,2026-08-10T05:11:10,2,256,128,1.0,1.0,0.85,0.06,0.08,0.08,0.06,0.0006620890956705,4.082960740748955e-05,3.0,2.0,0.5,0.05,0.06,0.12,0.04,0.01,0.012,35,35,1.7215356394864512,0.137814479569594,256,20.891281085635903,0.814466708380243,69,retinextapetum_lol_v2_real_fidelity_438547c2a4,438547c2a4
lol_v2_real,LOL-v2,Real_captured,fidelity,trial_0009,42,35,30,5,35,120,536463,78b9f115d2860f67c7897dc14379139b800c49c637a94e11add6a40d65ad4535,767.3842928409576,2026-08-10T05:23:58,2,256,128,1.0,1.0,0.85,0.06,0.08,0.08,0.06,0.0006620890956705,4.082960740748955e-05,3.0,2.0,0.45,0.1,0.06,0.12,0.04,0.01,0.012,35,35,1.722979436749997,0.13663257960824,256,20.87695602285152,0.8135160600793534,69,retinextapetum_lol_v2_real_fidelity_438547c2a4,438547c2a4
lol_v2_real,LOL-v2,Real_captured,fidelity,trial_0010,42,35,30,5,35,120,536463,32c6a71dab48b9f3a939246bcfe607577f98102f162dc5aec935c04553992ddb,767.0182752609253,2026-08-10T05:36:46,2,256,128,1.0,1.0,0.85,0.06,0.08,0.08,0.06,0.0006620890956705,4.082960740748955e-05,3.0,2.0,0.6000000000000001,0.09,0.06,0.12,0.04,0.01,0.012,35,35,1.7208654604096345,0.1361909416922624,256,20.873698164293,0.8134348962617957,69,retinextapetum_lol_v2_real_fidelity_438547c2a4,438547c2a4
lol_v2_real,LOL-v2,Real_captured,fidelity,trial_0003,42,35,30,5,35,120,536463,09f4c6fc82d373e7a45e6968678eca61d99395d035235f172b3f23c9bac0f0aa,765.785879611969,2026-08-10T04:07:12,2,256,128,1.0,1.0,0.85,0.06,0.08,0.08,0.06,0.0006620890956705,4.082960740748955e-05,3.0,2.0,0.35,0.03,0.06,0.12,0.04,0.01,0.012,35,35,1.7309662570124087,0.1467110166947046,256,20.87286397200324,0.8127919422543567,69,retinextapetum_lol_v2_real_fidelity_438547c2a4,438547c2a4
lol_v2_real,LOL-v2,Real_captured,fidelity,trial_0006,42,35,30,5,35,120,536463,2ee5d5eaaa0fc3830604bad9a9b4ded66123cbd081af1fb179b95c366df8fb17,767.7630622386932,2026-08-10T04:45:34,2,256,128,1.0,1.0,0.85,0.06,0.08,0.08,0.06,0.0006620890956705,4.082960740748955e-05,3.0,2.0,0.5,0.12,0.06,0.12,0.04,0.01,0.012,35,35,1.721465157425922,0.132984428949978,256,20.840899670110208,0.8127034168312515,69,retinextapetum_lol_v2_real_fidelity_438547c2a4,438547c2a4
lol_v2_real,LOL-v2,Real_captured,fidelity,trial_0011,42,35,30,5,35,120,536463,f52032348ba65e6e5f804003d39ec7d29e21f51ed69ed0fd7b059a29511e1e62,766.8966042995453,2026-08-10T05:49:33,2,256,128,1.0,1.0,0.85,0.06,0.08,0.08,0.06,0.0006620890956705852,4.082960740748955e-05,3.0,2.0,0.75,0.06,0.06,0.12,0.04,0.01,0.012,32,32,1.713300509729247,0.13918032686131587,256,20.80790121703638,0.8092188774675563,69,retinextapetum_lol_v2_real_fidelity_438547c2a4,438547c2a4
